,year,iso3,pm10_concentration,pm25_concentration,no2_concentration,Code,Cause,Country,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
611,2017,BGD,137.0,54.666666666666664,33.0,60,Chlamydia,Bangladesh,BTSX,ALLAges,160000000,18.96,0.01,6399.07,4.0
612,2017,BGD,137.0,54.666666666666664,33.0,410,Otitis media,Bangladesh,BTSX,ALLAges,160000000,14.89,0.01,72736.1,45.46
613,2017,BGD,137.0,54.666666666666664,33.0,755,Mesothelioma,Bangladesh,BTSX,ALLAges,160000000,22.38,0.01,997.95,0.62
614,2017,BGD,137.0,54.666666666666664,33.0,812,Sickle cell disorders and trait,Bangladesh,BTSX,ALLAges,160000000,1.41,0.0,9736.46,6.09
615,2017,BGD,137.0,54.666666666666664,33.0,830,Depressive disorders,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,1259717.0,787.32
616,2017,BGD,137.0,54.666666666666664,33.0,840,Bipolar disorder,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,135718.6,84.82
617,2017,BGD,137.0,54.666666666666664,33.0,850,Schizophrenia,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,287696.8,179.81
618,2017,BGD,137.0,54.666666666666664,33.0,880,Anxiety disorders,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,482858.5,301.79
619,2017,BGD,137.0,54.666666666666664,33.0,890,Eating disorders,Bangladesh,BTSX,ALLAges,160000000,1.51,0.0,43390.06,27.12
620,2017,BGD,137.0,54.666666666666664,33.0,900,Autism and Asperger syndrome,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,73344.02,45.84
621,2017,BGD,137.0,54.666666666666664,33.0,910,Childhood behavioural disorders,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,120384.6,75.24
622,2017,BGD,137.0,54.666666666666664,33.0,920,Idiopathic intellectual disability,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,81070.26,50.67
623,2017,BGD,137.0,54.666666666666664,33.0,560,Iodine deficiency,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,68621.87,42.89
624,2017,BGD,137.0,54.666666666666664,33.0,570,Vitamin A deficiency,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,16210.36,10.13
625,2017,BGD,137.0,54.666666666666664,33.0,580,Iron-deficiency anaemia,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,750796.6,469.25
626,2017,BGD,137.0,54.666666666666664,33.0,360,Hookworm disease,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,22064.33,13.79
627,2017,BGD,137.0,54.666666666666664,33.0,362,Food-bourne trematodes,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
628,2017,BGD,137.0,54.666666666666664,33.0,365,Leprosy,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,705.64,0.44
629,2017,BGD,137.0,54.666666666666664,33.0,350,Trichuriasis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,18614.28,11.63
630,2017,BGD,137.0,54.666666666666664,33.0,250,Schistosomiasis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
631,2017,BGD,137.0,54.666666666666664,33.0,80,Trichomoniasis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,3543.54,2.21
632,2017,BGD,137.0,54.666666666666664,33.0,85,Genital herpes,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,2612.02,1.63
633,2017,BGD,137.0,54.666666666666664,33.0,1310,Infertility,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,90336.99,56.46
634,2017,BGD,137.0,54.666666666666664,33.0,1280,Benign prostatic hyperplasia,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,24217.19,15.14
635,2017,BGD,137.0,54.666666666666664,33.0,1360,Osteoarthritis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,195391.7,122.12
636,2017,BGD,137.0,54.666666666666664,33.0,1370,Gout,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,14380.81,8.99
637,2017,BGD,137.0,54.666666666666664,33.0,1380,Back and neck pain,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,726958.7,454.35
638,2017,BGD,137.0,54.666666666666664,33.0,990,Migraine,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,561899.4,351.19
639,2017,BGD,137.0,54.666666666666664,33.0,1000,Non-migraine headache,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,79633.32,49.77
640,2017,BGD,137.0,54.666666666666664,33.0,1030,Glaucoma,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,20163.88,12.6
641,2017,BGD,137.0,54.666666666666664,33.0,1040,Cataracts,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,245472.3,153.42
642,2017,BGD,137.0,54.666666666666664,33.0,1050,Uncorrected refractive errors,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,694876.7,434.3
643,2017,BGD,137.0,54.666666666666664,33.0,1060,Macular degeneration,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,21668.69,13.54
644,2017,BGD,137.0,54.666666666666664,33.0,1070,Other vision loss,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,66034.3,41.27
645,2017,BGD,137.0,54.666666666666664,33.0,1080,Other hearing loss,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,647660.4,404.79
646,2017,BGD,137.0,54.666666666666664,33.0,1470,Oral conditions,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,332779.1,207.99
647,2017,BGD,137.0,54.666666666666664,33.0,240,Chagas disease,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
648,2017,BGD,137.0,54.666666666666664,33.0,280,Onchocerciasis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
649,2017,BGD,137.0,54.666666666666664,33.0,285,Cysticercosis,Bangladesh,BTSX,ALLAges,160000000,4.73,0.0,368.29,0.23
650,2017,BGD,137.0,54.666666666666664,33.0,310,Trachoma,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
651,2017,BGD,137.0,54.666666666666664,33.0,315,Yellow fever,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
652,2017,BGD,137.0,54.666666666666664,33.0,140,Diphtheria,Bangladesh,BTSX,ALLAges,160000000,5.16,0.0,400.25,0.25
653,2017,BGD,137.0,54.666666666666664,33.0,230,African trypanosomiasis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,0.0,0.0
654,2017,BGD,137.0,54.666666666666664,33.0,270,Lymphatic filariasis,Bangladesh,BTSX,ALLAges,160000000,0.0,0.0,43087.05,26.93
655,2017,IDN,23.5,9.0,15.5,1140,Stroke,Indonesia,BTSX,ALLAges,265000000,340971.4,128.67,8522131.0,3215.9
656,2017,IDN,23.5,9.0,15.5,1130,Ischaemic heart disease,Indonesia,BTSX,ALLAges,265000000,244287.8,92.18,6014604.0,2269.66
657,2017,IDN,23.5,9.0,15.5,800,Diabetes mellitus,Indonesia,BTSX,ALLAges,265000000,103820.0,39.18,3720277.0,1403.88
658,2017,IDN,23.5,9.0,15.5,30,Tuberculosis,Indonesia,BTSX,ALLAges,265000000,92778.9,35.01,5132550.0,1936.81
659,2017,IDN,23.5,9.0,15.5,1230,Cirrhosis of the liver,Indonesia,BTSX,ALLAges,265000000,85864.31,32.4,2524157.0,952.51
660,2017,IDN,23.5,9.0,15.5,1180,Chronic obstructive pulmonary disease,Indonesia,BTSX,ALLAges,265000000,74666.08,28.18,2028416.0,765.44
661,2017,IDN,23.5,9.0,15.5,110,Diarrhoeal diseases,Indonesia,BTSX,ALLAges,265000000,64567.59,24.37,2136205.0,806.12
662,2017,IDN,23.5,9.0,15.5,1120,Hypertensive heart disease,Indonesia,BTSX,ALLAges,265000000,52015.87,19.63,1181590.0,445.88
663,2017,IDN,23.5,9.0,15.5,390,Lower respiratory infections,Indonesia,BTSX,ALLAges,265000000,51555.39,19.45,2138654.0,807.04
664,2017,IDN,23.5,9.0,15.5,490,Neonatal conditions,Indonesia,BTSX,ALLAges,265000000,49456.67,18.66,4995349.0,1885.04
665,2017,IDN,23.5,9.0,15.5,1270,Kidney diseases,Indonesia,BTSX,ALLAges,265000000,40581.71,15.31,1542491.0,582.07
666,2017,IDN,23.5,9.0,15.5,100,HIV/AIDS,Indonesia,BTSX,ALLAges,265000000,34194.7,12.9,2046792.0,772.37
667,2017,IDN,23.5,9.0,15.5,1530,Road injury,Indonesia,BTSX,ALLAges,265000000,31346.65,11.83,1995309.0,752.95
668,2017,IDN,23.5,9.0,15.5,1190,Asthma,Indonesia,BTSX,ALLAges,265000000,27297.05,10.3,1041768.0,393.12
669,2017,IDN,23.5,9.0,15.5,680,"Trachea, bronchus, lung cancers",Indonesia,BTSX,ALLAges,265000000,26316.56,9.93,740958.0,279.61
670,2017,IDN,23.5,9.0,15.5,950,Alzheimer disease and other dementias,Indonesia,BTSX,ALLAges,265000000,24942.04,9.41,498550.4,188.13
671,2017,IDN,23.5,9.0,15.5,700,Breast cancer,Indonesia,BTSX,ALLAges,265000000,22791.32,8.6,798078.7,301.16
672,2017,IDN,23.5,9.0,15.5,550,Protein-energy malnutrition,Indonesia,BTSX,ALLAges,265000000,20164.46,7.61,690552.3,260.59
673,2017,IDN,23.5,9.0,15.5,710,Cervix uteri cancer,Indonesia,BTSX,ALLAges,265000000,18505.78,6.98,588969.0,222.25
674,2017,IDN,23.5,9.0,15.5,660,Liver cancer,Indonesia,BTSX,ALLAges,265000000,18356.11,6.93,521212.8,196.68
675,2017,IDN,23.5,9.0,15.5,1550,Falls,Indonesia,BTSX,ALLAges,265000000,17565.28,6.63,876861.6,330.89
676,2017,IDN,23.5,9.0,15.5,650,Colon and rectum cancers,Indonesia,BTSX,ALLAges,265000000,16481.26,6.22,470605.6,177.59
677,2017,IDN,23.5,9.0,15.5,1400,Congenital anomalies,Indonesia,BTSX,ALLAges,265000000,15688.95,5.92,1609951.0,607.53
678,2017,IDN,23.5,9.0,15.5,620,Mouth and oropharynx cancers,Indonesia,BTSX,ALLAges,265000000,15216.07,5.74,506088.4,190.98
679,2017,IDN,23.5,9.0,15.5,1242,Paralytic ileus and intestinal obstruction,Indonesia,BTSX,ALLAges,265000000,12797.48,4.83,358874.4,135.42
680,2017,IDN,23.5,9.0,15.5,1620,Interpersonal violence,Indonesia,BTSX,ALLAges,265000000,11806.25,4.46,706082.0,266.45
681,2017,IDN,23.5,9.0,15.5,770,Leukaemia,Indonesia,BTSX,ALLAges,265000000,11308.27,4.27,515005.3,194.34
682,2017,IDN,23.5,9.0,15.5,760,"Lymphomas, multiple myeloma",Indonesia,BTSX,ALLAges,265000000,10391.33,3.92,331876.2,125.24
683,2017,IDN,23.5,9.0,15.5,1150,"Cardiomyopathy, myocarditis, endocarditis",Indonesia,BTSX,ALLAges,265000000,8996.96,3.4,247549.8,93.42
684,2017,IDN,23.5,9.0,15.5,300,Dengue,Indonesia,BTSX,ALLAges,265000000,7899.64,2.98,480687.7,181.39
685,2017,IDN,23.5,9.0,15.5,960,Parkinson disease,Indonesia,BTSX,ALLAges,265000000,7869.93,2.97,148210.6,55.93
686,2017,IDN,23.5,9.0,15.5,730,Ovary cancer,Indonesia,BTSX,ALLAges,265000000,7768.44,2.93,247683.3,93.47
687,2017,IDN,23.5,9.0,15.5,420,Maternal conditions,Indonesia,BTSX,ALLAges,265000000,6890.46,2.6,411354.1,155.23
688,2017,IDN,23.5,9.0,15.5,1610,Self-harm,Indonesia,BTSX,ALLAges,265000000,6366.66,2.4,302880.5,114.29
689,2017,IDN,23.5,9.0,15.5,1246,Gallbladder and biliary diseases,Indonesia,BTSX,ALLAges,265000000,6201.47,2.34,191406.8,72.23
690,2017,IDN,23.5,9.0,15.5,740,Prostate cancer,Indonesia,BTSX,ALLAges,265000000,5200.34,1.96,98760.85,37.27
691,2017,IDN,23.5,9.0,15.5,670,Pancreas cancer,Indonesia,BTSX,ALLAges,265000000,4814.35,1.82,130499.9,49.25
692,2017,IDN,23.5,9.0,15.5,1570,Drowning,Indonesia,BTSX,ALLAges,265000000,4640.08,1.75,304745.9,115.0
693,2017,IDN,23.5,9.0,15.5,150,Measles,Indonesia,BTSX,ALLAges,265000000,4472.94,1.69,394832.5,148.99
694,2017,IDN,23.5,9.0,15.5,751,Brain and nervous system cancers,Indonesia,BTSX,ALLAges,265000000,4220.6,1.59,172388.9,65.05
695,2017,IDN,23.5,9.0,15.5,1330,Skin diseases,Indonesia,BTSX,ALLAges,265000000,3568.04,1.35,871610.5,328.91
696,2017,IDN,23.5,9.0,15.5,690,Melanoma and other skin cancers,Indonesia,BTSX,ALLAges,265000000,3483.99,1.31,102524.9,38.69
697,2017,IDN,23.5,9.0,15.5,750,Bladder cancer,Indonesia,BTSX,ALLAges,265000000,3411.91,1.29,83939.1,31.68
698,2017,IDN,23.5,9.0,15.5,170,Meningitis,Indonesia,BTSX,ALLAges,265000000,3371.72,1.27,213760.0,80.66
699,2017,IDN,23.5,9.0,15.5,1248,Pancreatitis,Indonesia,BTSX,ALLAges,265000000,3346.68,1.26,99171.69,37.42
700,2017,IDN,23.5,9.0,15.5,160,Tetanus,Indonesia,BTSX,ALLAges,265000000,3090.68,1.17,112457.6,42.44
701,2017,IDN,23.5,9.0,15.5,190,Acute hepatitis B,Indonesia,BTSX,ALLAges,265000000,2836.9,1.07,106094.1,40.04
702,2017,IDN,23.5,9.0,15.5,640,Stomach cancer,Indonesia,BTSX,ALLAges,265000000,2696.51,1.02,77647.77,29.3
703,2017,IDN,23.5,9.0,15.5,720,Corpus uteri cancer,Indonesia,BTSX,ALLAges,265000000,2468.41,0.93,66866.8,25.23
704,2017,IDN,23.5,9.0,15.5,754,Thyroid cancer,Indonesia,BTSX,ALLAges,265000000,2233.99,0.84,50820.96,19.18
705,2017,IDN,23.5,9.0,15.5,50,Syphilis,Indonesia,BTSX,ALLAges,265000000,2175.47,0.82,193007.7,72.83
706,2017,IDN,23.5,9.0,15.5,1220,Peptic ulcer disease,Indonesia,BTSX,ALLAges,265000000,2146.58,0.81,46100.13,17.4
707,2017,IDN,23.5,9.0,15.5,1575,Exposure to mechanical forces,Indonesia,BTSX,ALLAges,265000000,2076.15,0.78,243778.1,91.99
708,2017,IDN,23.5,9.0,15.5,130,Whooping cough,Indonesia,BTSX,ALLAges,265000000,1954.36,0.74,175872.3,66.37
709,2017,IDN,23.5,9.0,15.5,186,Acute hepatitis A,Indonesia,BTSX,ALLAges,265000000,1813.87,0.68,73096.98,27.58
710,2017,IDN,23.5,9.0,15.5,753,Larynx cancer,Indonesia,BTSX,ALLAges,265000000,1593.31,0.6,47773.63,18.03
711,2017,IDN,23.5,9.0,15.5,180,Encephalitis,Indonesia,BTSX,ALLAges,265000000,1498.97,0.57,83626.26,31.56
712,2017,IDN,23.5,9.0,15.5,220,Malaria,Indonesia,BTSX,ALLAges,265000000,1383.97,0.52,90273.71,34.07
713,2017,IDN,23.5,9.0,15.5,1560,"Fire, heat and hot substances",Indonesia,BTSX,ALLAges,265000000,1389.91,0.52,144212.2,54.42
714,2017,IDN,23.5,9.0,15.5,1110,Rheumatic heart disease,Indonesia,BTSX,ALLAges,265000000,1269.89,0.48,61104.13,23.06
715,2017,IDN,23.5,9.0,15.5,745,Kidney cancer,Indonesia,BTSX,ALLAges,265000000,1204.15,0.45,45387.96,17.13
716,2017,IDN,23.5,9.0,15.5,1240,Appendicitis,Indonesia,BTSX,ALLAges,265000000,1114.28,0.42,44372.29,16.74
717,2017,IDN,23.5,9.0,15.5,630,Oesophagus cancer,Indonesia,BTSX,ALLAges,265000000,1098.21,0.41,32425.16,12.24
718,2017,IDN,23.5,9.0,15.5,752,Gallbladder and biliary tract cancer,Indonesia,BTSX,ALLAges,265000000,1085.96,0.41,28198.84,10.64
719,2017,IDN,23.5,9.0,15.5,1244,Inflammatory bowel disease,Indonesia,BTSX,ALLAges,265000000,920.09,0.35,23953.71,9.04
720,2017,IDN,23.5,9.0,15.5,1505,Sudden infant death syndrome,Indonesia,BTSX,ALLAges,265000000,895.82,0.34,80225.45,30.27
721,2017,IDN,23.5,9.0,15.5,870,Drug use disorders,Indonesia,BTSX,ALLAges,265000000,901.64,0.34,233050.4,87.94
722,2017,IDN,23.5,9.0,15.5,320,Rabies,Indonesia,BTSX,ALLAges,265000000,875.03,0.33,46108.85,17.4
723,2017,IDN,23.5,9.0,15.5,1290,Urolithiasis,Indonesia,BTSX,ALLAges,265000000,882.26,0.33,32113.17,12.12
724,2017,IDN,23.5,9.0,15.5,1540,Poisonings,Indonesia,BTSX,ALLAges,265000000,801.83,0.3,49330.0,18.62
725,2017,IDN,23.5,9.0,15.5,970,Epilepsy,Indonesia,BTSX,ALLAges,265000000,692.04,0.26,248355.7,93.72
726,2017,IDN,23.5,9.0,15.5,860,Alcohol use disorders,Indonesia,BTSX,ALLAges,265000000,566.92,0.21,187794.9,70.87
727,2017,IDN,23.5,9.0,15.5,1320,Gynecological diseases,Indonesia,BTSX,ALLAges,265000000,551.62,0.21,689958.0,260.36
728,2017,IDN,23.5,9.0,15.5,200,Acute hepatitis C,Indonesia,BTSX,ALLAges,265000000,560.74,0.21,20939.58,7.9
729,2017,IDN,23.5,9.0,15.5,811,Thalassaemias,Indonesia,BTSX,ALLAges,265000000,520.63,0.2,164318.0,62.01
730,2017,IDN,23.5,9.0,15.5,1350,Rheumatoid arthritis,Indonesia,BTSX,ALLAges,265000000,389.29,0.15,36842.51,13.9
731,2017,IDN,23.5,9.0,15.5,742,Testicular cancer,Indonesia,BTSX,ALLAges,265000000,283.32,0.11,10768.37,4.06
732,2017,IDN,23.5,9.0,15.5,980,Multiple sclerosis,Indonesia,BTSX,ALLAges,265000000,234.4,0.09,9914.46,3.74
733,2017,IDN,23.5,9.0,15.5,755,Mesothelioma,Indonesia,BTSX,ALLAges,265000000,173.65,0.07,6413.84,2.42
734,2017,IDN,23.5,9.0,15.5,205,Acute hepatitis E,Indonesia,BTSX,ALLAges,265000000,182.73,0.07,8632.5,3.26
735,2017,IDN,23.5,9.0,15.5,1241,Gastritis and duodenitis,Indonesia,BTSX,ALLAges,265000000,119.82,0.05,60650.96,22.89
736,2017,IDN,23.5,9.0,15.5,1580,Natural disasters,Indonesia,BTSX,ALLAges,265000000,102.34,0.04,66482.46,25.09
737,2017,IDN,23.5,9.0,15.5,1630,Collective violence and legal intervention,Indonesia,BTSX,ALLAges,265000000,80.81,0.03,24135.22,9.11
738,2017,IDN,23.5,9.0,15.5,400,Upper respiratory infections,Indonesia,BTSX,ALLAges,265000000,76.9,0.03,250069.9,94.37
739,2017,IDN,23.5,9.0,15.5,70,Gonorrhoea,Indonesia,BTSX,ALLAges,265000000,48.88,0.02,8302.88,3.13
740,2017,IDN,23.5,9.0,15.5,60,Chlamydia,Indonesia,BTSX,ALLAges,265000000,14.63,0.01,10685.41,4.03
741,2017,IDN,23.5,9.0,15.5,140,Diphtheria,Indonesia,BTSX,ALLAges,265000000,17.44,0.01,1187.95,0.45
742,2017,IDN,23.5,9.0,15.5,340,Ascariasis,Indonesia,BTSX,ALLAges,265000000,29.25,0.01,22584.45,8.52
743,2017,IDN,23.5,9.0,15.5,350,Trichuriasis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,9024.19,3.41
744,2017,IDN,23.5,9.0,15.5,360,Hookworm disease,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,32040.44,12.09
745,2017,IDN,23.5,9.0,15.5,362,Food-bourne trematodes,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
746,2017,IDN,23.5,9.0,15.5,365,Leprosy,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,1240.24,0.47
747,2017,IDN,23.5,9.0,15.5,560,Iodine deficiency,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,11420.35,4.31
748,2017,IDN,23.5,9.0,15.5,570,Vitamin A deficiency,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,47260.74,17.83
749,2017,IDN,23.5,9.0,15.5,580,Iron-deficiency anaemia,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,787807.8,297.29
750,2017,IDN,23.5,9.0,15.5,310,Trachoma,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
751,2017,IDN,23.5,9.0,15.5,315,Yellow fever,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
752,2017,IDN,23.5,9.0,15.5,80,Trichomoniasis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,9802.86,3.7
753,2017,IDN,23.5,9.0,15.5,85,Genital herpes,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,8809.58,3.32
754,2017,IDN,23.5,9.0,15.5,230,African trypanosomiasis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
755,2017,IDN,23.5,9.0,15.5,240,Chagas disease,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
756,2017,IDN,23.5,9.0,15.5,250,Schistosomiasis,Indonesia,BTSX,ALLAges,265000000,10.43,0.0,533.58,0.2
757,2017,IDN,23.5,9.0,15.5,260,Leishmaniasis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
758,2017,IDN,23.5,9.0,15.5,270,Lymphatic filariasis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,131757.4,49.72
759,2017,IDN,23.5,9.0,15.5,280,Onchocerciasis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,0.0,0.0
760,2017,IDN,23.5,9.0,15.5,285,Cysticercosis,Indonesia,BTSX,ALLAges,265000000,9.57,0.0,593.82,0.22
761,2017,IDN,23.5,9.0,15.5,295,Echinococcosis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,423.62,0.16
762,2017,IDN,23.5,9.0,15.5,410,Otitis media,Indonesia,BTSX,ALLAges,265000000,2.63,0.0,83183.39,31.39
763,2017,IDN,23.5,9.0,15.5,812,Sickle cell disorders and trait,Indonesia,BTSX,ALLAges,265000000,2.44,0.0,8045.06,3.04
764,2017,IDN,23.5,9.0,15.5,830,Depressive disorders,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,923726.6,348.58
765,2017,IDN,23.5,9.0,15.5,840,Bipolar disorder,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,195934.9,73.94
766,2017,IDN,23.5,9.0,15.5,850,Schizophrenia,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,529214.0,199.7
767,2017,IDN,23.5,9.0,15.5,880,Anxiety disorders,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,914453.6,345.08
768,2017,IDN,23.5,9.0,15.5,890,Eating disorders,Indonesia,BTSX,ALLAges,265000000,4.82,0.0,65619.1,24.76
769,2017,IDN,23.5,9.0,15.5,900,Autism and Asperger syndrome,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,126502.3,47.74
770,2017,IDN,23.5,9.0,15.5,910,Childhood behavioural disorders,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,220030.4,83.03
771,2017,IDN,23.5,9.0,15.5,920,Idiopathic intellectual disability,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,212748.0,80.28
772,2017,IDN,23.5,9.0,15.5,1280,Benign prostatic hyperplasia,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,68287.54,25.77
773,2017,IDN,23.5,9.0,15.5,1360,Osteoarthritis,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,318192.6,120.07
774,2017,IDN,23.5,9.0,15.5,1370,Gout,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,50031.85,18.88
775,2017,IDN,23.5,9.0,15.5,1380,Back and neck pain,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,1955736.0,738.01
776,2017,IDN,23.5,9.0,15.5,1310,Infertility,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,273716.5,103.29
777,2017,IDN,23.5,9.0,15.5,1470,Oral conditions,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,732085.7,276.26
778,2017,IDN,23.5,9.0,15.5,990,Migraine,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,1068998.0,403.4
779,2017,IDN,23.5,9.0,15.5,1000,Non-migraine headache,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,146496.6,55.28
780,2017,IDN,23.5,9.0,15.5,1030,Glaucoma,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,55104.26,20.79
781,2017,IDN,23.5,9.0,15.5,1040,Cataracts,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,862406.1,325.44
782,2017,IDN,23.5,9.0,15.5,1050,Uncorrected refractive errors,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,698328.7,263.52
783,2017,IDN,23.5,9.0,15.5,1060,Macular degeneration,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,40658.97,15.34
784,2017,IDN,23.5,9.0,15.5,1070,Other vision loss,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,448139.4,169.11
785,2017,IDN,23.5,9.0,15.5,1080,Other hearing loss,Indonesia,BTSX,ALLAges,265000000,0.0,0.0,1315862.0,496.55
786,2017,IND,147.13333333333333,103.8,24.6,1130,Ischaemic heart disease,India,BTSX,ALLAges,1340000000,1434183.0,107.03,36700000.0,2738.81
787,2017,IND,147.13333333333333,103.8,24.6,1180,Chronic obstructive pulmonary disease,India,BTSX,ALLAges,1340000000,838295.2,62.56,20500000.0,1529.85
788,2017,IND,147.13333333333333,103.8,24.6,110,Diarrhoeal diseases,India,BTSX,ALLAges,1340000000,704606.4,52.58,25500000.0,1902.99
789,2017,IND,147.13333333333333,103.8,24.6,1140,Stroke,India,BTSX,ALLAges,1340000000,661048.7,49.33,17200000.0,1283.58
790,2017,IND,147.13333333333333,103.8,24.6,490,Neonatal conditions,India,BTSX,ALLAges,1340000000,476933.5,35.59,47000000.0,3507.46
791,2017,IND,147.13333333333333,103.8,24.6,30,Tuberculosis,India,BTSX,ALLAges,1340000000,443004.2,33.06,25000000.0,1865.67
792,2017,IND,147.13333333333333,103.8,24.6,390,Lower respiratory infections,India,BTSX,ALLAges,1340000000,391625.5,29.23,16800000.0,1253.73
793,2017,IND,147.13333333333333,103.8,24.6,1230,Cirrhosis of the liver,India,BTSX,ALLAges,1340000000,258177.2,19.27,9298260.0,693.9
794,2017,IND,147.13333333333333,103.8,24.6,800,Diabetes mellitus,India,BTSX,ALLAges,1340000000,251711.5,18.78,11600000.0,865.67
795,2017,IND,147.13333333333333,103.8,24.6,1550,Falls,India,BTSX,ALLAges,1340000000,210257.0,15.69,8950127.0,667.92
796,2017,IND,147.13333333333333,103.8,24.6,1270,Kidney diseases,India,BTSX,ALLAges,1340000000,209066.7,15.6,7397881.0,552.08
797,2017,IND,147.13333333333333,103.8,24.6,1530,Road injury,India,BTSX,ALLAges,1340000000,202927.3,15.14,14900000.0,1111.94
798,2017,IND,147.13333333333333,103.8,24.6,1190,Asthma,India,BTSX,ALLAges,1340000000,195017.3,14.55,5875364.0,438.46
799,2017,IND,147.13333333333333,103.8,24.6,1610,Self-harm,India,BTSX,ALLAges,1340000000,161154.3,12.03,8386415.0,625.85
800,2017,IND,147.13333333333333,103.8,24.6,620,Mouth and oropharynx cancers,India,BTSX,ALLAges,1340000000,125282.9,9.35,3877156.0,289.34
801,2017,IND,147.13333333333333,103.8,24.6,1110,Rheumatic heart disease,India,BTSX,ALLAges,1340000000,125223.0,9.34,4501412.0,335.93
802,2017,IND,147.13333333333333,103.8,24.6,950,Alzheimer disease and other dementias,India,BTSX,ALLAges,1340000000,115947.4,8.65,2094582.0,156.31
